source,location,lat,lon,event_date,event_hour,is_weekend,metric,hits,sev_rank
metlink,Simla Crescent Station,-41.24679734,174.78433654,2026-04-13,12,false,delay_outlier,1,2
metlink,Park Road at Byron Street (near 45),-41.31412499999999,174.817802,2026-04-13,12,false,delay_outlier,1,2
metlink,Miramar Avenue at Tauhinu Road,-41.31498596,174.8131054,2026-04-13,12,false,bunching,1,3
metlink,Karori Road at Burrows Avenue,-41.28651938,174.7314729,2026-04-13,12,false,delay_outlier,2,2
metlink,Kilbirnie Library - Kilbirnie Crescent,-41.3161616,174.7941379,2026-04-13,12,false,bunching,2,3
metlink,Karori Mall - Karori Road (opposite),-41.28490242,174.737162,2026-04-13,12,false,delay_outlier,2,2
metlink,Hikurangi Street at Fergusson Intermediate School,-41.12738549,175.0380782,2026-04-13,12,false,delay_outlier,1,2
metlink,Hamilton Road at Wellington Road (near 115),-41.31169948,174.7936844,2026-04-13,12,false,bunching,1,3
metlink,Dowse Drive (opposite 56),-41.21377452,174.8786556,2026-04-13,12,false,delay_outlier,1,2
metlink,Box Hill Station,-41.24601334,174.78875658,2026-04-13,12,false,delay_outlier,1,2
metlink,Kupe Street at Hamilton Road,-41.31025845,174.7929054,2026-04-13,12,false,bunching,1,2
metlink,Kilbirnie - Stop A,-41.31716999999999,174.79587,2026-04-13,12,false,bunching,2,3
metlink,Rongotai Road at Troy Street,-41.31886671,174.8011461,2026-04-13,13,false,bunching,1,2
metlink,Karori Road at Burrows Avenue,-41.28651938,174.7314729,2026-04-13,13,false,bunching,1,2
metlink,Seatoun - Hector Street,-41.32536278,174.8346616,2026-04-13,13,false,delay_outlier,2,2
metlink,Miramar Avenue at Portsmouth Road,-41.31512989,174.81315196,2026-04-13,13,false,delay_outlier,1,2
metlink,Broadway at Monorgan Road,-41.32515999999999,174.818646,2026-04-13,13,false,delay_outlier,1,2
metlink,Rongotai Road at Ross Street,-41.31859567,174.7982038,2026-04-13,13,false,delay_outlier,1,2
metlink,Karori Road (near 381),-41.28698,174.72676,2026-04-13,13,false,bunching,1,2
metlink,Karori - Karori Road,-41.2883212,174.72390033,2026-04-13,13,false,bunching,1,2
metlink,Monro Street at Seatoun Park,-41.32556569,174.8332334,2026-04-13,13,false,delay_outlier,1,2
metlink,Strathmore Park Shops - Broadway,-41.32459439,174.8206604,2026-04-13,13,false,delay_outlier,1,2
metlink,Rongotai Road at Salek Street,-41.31915122,174.8010692,2026-04-13,13,false,delay_outlier,1,2
metlink,Hobart Street at Caledonia Street,-41.32173,174.81319,2026-04-13,13,false,delay_outlier,1,2
metlink,Karori Mall - Karori Road (opposite),-41.28490242,174.737162,2026-04-13,13,false,bunching,1,2
metlink,Miramar Shops - Stop A,-41.315824,174.814952,2026-04-13,13,false,delay_outlier,1,2
metlink,Dundas Street at Monro Street (near 55),-41.32312724,174.833643,2026-04-13,13,false,delay_outlier,1,2
metlink,Matai Road (near 136),-40.92726677999999,174.98540591,2026-04-13,13,false,delay_outlier,1,2
metlink,Dundas Street at Falkirk Avenue,-41.32254646,174.8305202,2026-04-13,13,false,delay_outlier,1,2
metlink,Miramar Shops - Stop B,-41.31585050999999,174.8153993,2026-04-13,13,false,bunching,1,2
metlink,Petone Station,-41.22199619,174.86945863,2026-04-13,14,false,delay_outlier,1,2
metlink,Gracefield Road (near 198),-41.24388694,174.9151996,2026-04-13,14,false,delay_outlier,1,2
metlink,Woburn Station,-41.22083262999999,174.91119314,2026-04-13,14,false,delay_outlier,1,2
metlink,Darlington Road (near 104),-41.30738983,174.82571385,2026-04-13,14,false,delay_outlier,1,2
metlink,Knights Road at Mahoe Street,-41.21270339,174.9163173,2026-04-13,14,false,delay_outlier,1,2
metlink,Seaview Road at Barnes Street,-41.24156514,174.9085686,2026-04-13,14,false,delay_outlier,1,2
metlink,Waterloo Station - Knights Road - Stop A,-41.21344808,174.9202753,2026-04-13,14,false,delay_outlier,1,3
metlink,Waterloo Road (near 259),-41.21244422,174.9264484,2026-04-13,14,false,delay_outlier,1,2
metlink,Waikanae Station - Main Road,-40.87706865,175.06563368,2026-04-13,14,false,dwell_outlier,1,3
metlink,Queens Drive at Kings Crescent,-41.2083,174.90703,2026-04-13,14,false,delay_outlier,1,2
metlink,Waiwhetu Road at Waterloo Road (near 208),-41.21383875,174.9292328,2026-04-13,14,false,delay_outlier,1,3
metlink,Kings Crescent at Pretoria Street (near 84),-41.20796757,174.9140322,2026-04-13,14,false,delay_outlier,1,2
metlink,Joseph Banks Drive at The Masthead (near 51),-41.10826015,174.9083937,2026-04-13,14,false,delay_outlier,1,2
metlink,Knights Road at Ss Peter and Paul School,-41.2109751,174.9064862,2026-04-13,14,false,delay_outlier,1,2
metlink,Birdwood Road (near 11),-41.21677848,174.92644415,2026-04-13,14,false,delay_outlier,1,3
metlink,High Street at Lincoln Avenue,-41.200277,174.933801,2026-04-13,14,false,delay_outlier,1,2
metlink,Waiwhetu Marae - Riverside Drive (opposite),-41.22397741,174.920822,2026-04-13,14,false,delay_outlier,1,2
metlink,Gracefield Road at Tunnel Grove,-41.24090013,174.916067,2026-04-13,14,false,delay_outlier,1,2
metlink,High Street at Park Avenue,-41.198174,174.936705,2026-04-13,14,false,delay_outlier,1,2
metlink,Bell Road South at Gracefield Road,-41.23541238,174.9156681,2026-04-13,14,false,delay_outlier,1,2
metlink,Gracefield Road (near 116),-41.23853754999999,174.9173106,2026-04-13,14,false,delay_outlier,1,2
metlink,Rotherham Terrace (near 80),-41.31267428,174.8225983,2026-04-13,14,false,delay_outlier,1,2
metlink,Riverside Drive at Guthrie Street,-41.22279311,174.9216224,2026-04-13,14,false,delay_outlier,1,3
metlink,Seaview Road at Parkside Road,-41.23772356,174.9066669,2026-04-13,14,false,delay_outlier,1,2
metlink,Waterloo Station,-41.21389774,174.92109981,2026-04-13,14,false,delay_outlier,1,2
metlink,Whites Line East at Waitui Crescent,-41.22455139,174.9188107,2026-04-13,14,false,delay_outlier,1,2
metlink,Riverside Drive at Freyburg Street,-41.22027466,174.9267975,2026-04-13,14,false,delay_outlier,1,3
metlink,Gracefield Road (near 240),-41.24629508,174.9112124,2026-04-13,14,false,delay_outlier,1,2
metlink,Waiwhetu Road at St Ronans Avenue,-41.2152291,174.926888,2026-04-13,14,false,delay_outlier,1,3
metlink,Wellington Station,-41.27817424696368,174.78119958042856,2026-04-13,14,false,delay_outlier,1,2
metlink,Lower Hutt - Queensgate - Stop C,-41.21037055,174.904918,2026-04-13,14,false,delay_outlier,1,2
metlink,Darlington Road (near 64),-41.3094723,174.82481409,2026-04-13,14,false,delay_outlier,1,2
metlink,Bell Road (opposite 55),-41.22994048999999,174.9143152,2026-04-13,14,false,delay_outlier,1,2
metlink,Ngauranga Station,-41.249038,174.813013,2026-04-13,14,false,delay_outlier,1,2
metlink,Bell Road at Gracefield School (near 18),-41.23200321,174.9148526,2026-04-13,14,false,delay_outlier,1,2
metlink,Seaview Road at Barnes Street (near 58),-41.24326777,174.9090954,2026-04-13,14,false,delay_outlier,1,2
metlink,Hutt Hospital - High Street,-41.20338,174.92427,2026-04-13,14,false,delay_outlier,1,2
metlink,Kelburn Normal School - Upland Rd (opposite),-41.28724432,174.7608686,2026-04-13,14,false,delay_outlier,1,2
metlink,Knights Road at Chilton St James School,-41.2121614,174.91306444,2026-04-13,14,false,delay_outlier,1,3
metlink,Taita Station,-41.18031902,174.96066803,2026-04-13,14,false,delay_outlier,1,2
metlink,Naenae Station,-41.19783157,174.94616226,2026-04-13,14,false,delay_outlier,1,2
metlink,Ava Station,-41.21955358999999,174.89200603,2026-04-13,14,false,delay_outlier,1,2
metlink,Seaview Road opposite Gracefield Road,-41.24586672,174.9098872,2026-04-13,14,false,delay_outlier,1,2
metlink,Knights Road at Cornwall Street,-41.21129966,174.9086426,2026-04-13,14,false,delay_outlier,1,2
metlink,Whites Line East at Wainui Road,-41.223719,174.914749,2026-04-13,14,false,delay_outlier,1,2
metlink,Bell Road at Waikare Avenue (near 80),-41.22546484,174.9126337,2026-04-13,14,false,delay_outlier,1,2
metlink,Birdwood Road at The Open Polytechnic,-41.2188843,174.9291425,2026-04-13,14,false,delay_outlier,1,2
metlink,Riverside Drive at Malone Road,-41.220851,174.92491124,2026-04-13,14,false,delay_outlier,1,3
metlink,Miramar - Darlington Road (near 124),-41.30571237,174.82612269,2026-04-13,14,false,delay_outlier,1,2
metlink,Darlington Road opposite Puriri Street,-41.31184317999999,174.8238893,2026-04-13,14,false,delay_outlier,1,2
metlink,Epuni Station,-41.20750643,174.93031151,2026-04-13,14,false,delay_outlier,1,2
metlink,Glenmore Street (opposite 100),-41.28353095,174.7622016,2026-04-13,15,false,delay_outlier,1,2
metlink,Tutere Street at Hemara Street,-40.86109355,175.0245512,2026-04-13,15,false,delay_outlier,1,2
metlink,Parata Street opposite Sylvan Avenue,-40.87198999999999,175.06769,2026-04-13,15,false,delay_outlier,1,2
metlink,Queens Road (near 6),-40.86851749,175.0224042,2026-04-13,15,false,delay_outlier,1,2
metlink,Waimea Road (near 68),-40.86638855,175.0256617,2026-04-13,15,false,delay_outlier,1,2
metlink,Trentham Station,-41.13783612999999,175.0383871,2026-04-13,15,false,delay_outlier,1,2
metlink,Karori Road (near 381),-41.28698,174.72676,2026-04-13,15,false,gapping,1,2
metlink,Queens Road at Napier Grove,-40.87187999999999,175.01623,2026-04-13,15,false,delay_outlier,1,2
metlink,Hutt Valley High School (school stop),-41.21581765,174.9023326,2026-04-13,15,false,delay_outlier,1,2
metlink,Wallace Street at Howard Street,-41.30459018,174.7750718,2026-04-13,15,false,delay_outlier,1,3
metlink,Heretaunga Station,-41.14233915,175.02591233,2026-04-13,15,false,delay_outlier,1,2
metlink,Barrett Drive at Queens Road,-40.872208,175.013926,2026-04-13,15,false,delay_outlier,1,2
metlink,John Street at Adelaide Road,-41.307116,174.777515,2026-04-13,15,false,delay_outlier,1,2
metlink,Riddiford Street at Hall Street,-41.31110550999999,174.7789518,2026-04-13,15,false,delay_outlier,1,2
metlink,Knights Road at Ss Peter and Paul School,-41.2109751,174.9064862,2026-04-13,15,false,delay_outlier,1,3
metlink,Karori - Karori Road,-41.2883212,174.72390033,2026-04-13,15,false,gapping,1,2
metlink,Te Moana Road at Walton Avenue (near 260),-40.87476138,175.0412253,2026-04-13,15,false,delay_outlier,1,2
metlink,Queens Drive at Riddiford Gardens,-41.21170584,174.9004242,2026-04-13,15,false,delay_outlier,1,3
metlink,Te Moana Road at Leybourne Avenue,-40.878942,175.051296,2026-04-13,15,false,delay_outlier,1,2
metlink,Wallaceville Station,-41.130638,175.05837444,2026-04-13,15,false,delay_outlier,1,2
metlink,High Street at Macky Street,-41.18374,174.95768,2026-04-13,15,false,delay_outlier,1,2
metlink,Field Way at Konini Crescent (near 21),-40.85951,175.029721,2026-04-13,15,false,delay_outlier,1,2
metlink,Heperi Street (near 21),-40.86058089,175.0280949,2026-04-13,15,false,delay_outlier,1,2
metlink,Queens Road at Campion Road,-40.87033799999999,175.018699,2026-04-13,15,false,delay_outlier,1,2
metlink,Field Way at William Street,-40.8528953,175.0348596,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road (near 311),-40.87740124,175.0447479,2026-04-13,15,false,delay_outlier,1,2
metlink,Metapere Street opposite Charles Fleming,-40.86592,175.07168,2026-04-13,15,false,delay_outlier,1,2
metlink,Lyall Bay - Hungerford Road (near 2),-41.33774274999999,174.7921056,2026-04-13,15,false,delay_outlier,1,2
metlink,Fergusson Drive (near 1242),-41.11001209,175.0976818,2026-04-13,15,false,delay_outlier,1,2
metlink,Owhiro Bay - Happy Valley Road (near 4),-41.34410014,174.7595314,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road at Richmond Avenue,-40.87836628,175.0462018,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road (near 463a),-40.879488,175.059629,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Horo opposite 909,-40.8025220394434,175.12110776411004,2026-04-13,15,false,delay_outlier,1,2
metlink,Otaki College - Mill Road,-40.75788989,175.1525505,2026-04-13,15,false,dwell_outlier,1,3
metlink,The Esplanade (near 432),-41.34800861,174.7631029,2026-04-13,15,false,delay_outlier,1,2
metlink,Waingawa - SH2 at Cornwall Road,-40.96928,175.60295,2026-04-13,15,false,delay_outlier,1,2
metlink,Field Way at Hughes Street,-40.85547044,175.0318539,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road (near 164),-40.86999426,175.0357391,2026-04-13,15,false,delay_outlier,1,2
metlink,Murchison Street at Jordan Street,-41.33673785,174.7638744,2026-04-13,15,false,delay_outlier,1,2
metlink,Frobisher Street at Murchison Street,-41.33725599999999,174.764832,2026-04-13,15,false,delay_outlier,1,3
metlink,Te Moana Road at Leybourne Avenue (near 382),-40.87856261,175.0503614,2026-04-13,15,false,delay_outlier,1,2
metlink,Reeves Street (near 7),-40.853205,175.037171,2026-04-13,15,false,delay_outlier,1,2
metlink,Sylvan Avenue at Belvedere Avenue,-40.86880689,175.06066112,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road (near 397),-40.87961,175.05252,2026-04-13,15,false,delay_outlier,1,2
metlink,Happy Valley Road (near 30) (school stop),-41.34292056,174.7600972,2026-04-13,15,false,delay_outlier,1,2
metlink,Trentham School - Fergusson Drive (opposite),-41.12967041999999,175.0463687,2026-04-13,15,false,delay_outlier,1,2
metlink,Waikanae Beach Domain - Tutere Street,-40.862874,175.021982,2026-04-13,15,false,delay_outlier,1,2
metlink,Akatarawa Road - Brown Owl Shops (near 26),-41.10300352,175.0967442,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road at Nimmo Avenue,-40.87634825,175.0431728,2026-04-13,15,false,delay_outlier,1,2
metlink,High Street at Kingston Street,-41.200144,174.933639,2026-04-13,15,false,delay_outlier,1,2
metlink,Tutere Street at Eruini Street,-40.866647,175.015521,2026-04-13,15,false,delay_outlier,1,2
metlink,Cambridge Terrace at Vivian Street,-41.29676236,174.78210919,2026-04-13,15,false,delay_outlier,1,2
metlink,David Street (near 4),-40.86918,175.06388,2026-04-13,15,false,delay_outlier,1,2
metlink,Waikanae Station - Main Road,-40.87706865,175.06563368,2026-04-13,15,false,delay_outlier,2,2
metlink,Waikanae - Ngaio Road at Main Road (near 1),-40.87601699999999,175.065686,2026-04-13,15,false,delay_outlier,1,2
metlink,Hutt Valley High School - Woburn Road,-41.21572959,174.9022107,2026-04-13,15,false,delay_outlier,1,2
metlink,Parata Street at Hemi Street,-40.87046999999999,175.06889,2026-04-13,15,false,delay_outlier,1,2
metlink,Spinnaker Drive at Ayton Drive (school stop),-41.108779,174.889842,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road at Windsor Avenue,-40.87826151,175.0470293,2026-04-13,15,false,delay_outlier,1,2
metlink,Riddiford Street at Gordon Street,-41.31536587,174.78029826,2026-04-13,15,false,delay_outlier,1,2
metlink,Barrett Drive at Marina Lagoon,-40.87149924,175.011578,2026-04-13,15,false,delay_outlier,1,2
metlink,Duncan Street opposite Tawa College (school stop),-41.16387867302015,174.8309141838427,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road at Greenaway Road,-40.87267414,175.0370079,2026-04-13,15,false,delay_outlier,1,2
metlink,Massey University - Wallace Street,-41.3022585,174.7744113,2026-04-13,15,false,delay_outlier,1,2
metlink,Fergusson Drive at Vista Crescent,-41.10558592999999,175.0983745,2026-04-13,15,false,delay_outlier,1,2
metlink,Riddiford Street at Newtown Shops (opposite 157),-41.312675,174.779413,2026-04-13,15,false,delay_outlier,1,2
metlink,Cornwall Street at Pretoria Street (temporary stop),-41.20698,174.91029,2026-04-13,15,false,delay_outlier,1,2
metlink,Holborn Drive (near 153),-41.16917692,174.9761976,2026-04-13,15,false,delay_outlier,1,2
metlink,Tutere Street at Waimea Road,-40.864612,175.019346,2026-04-13,15,false,delay_outlier,1,2
metlink,Happy Valley Road near Owhiro Bay School (school stop),-41.33860073,174.7598613,2026-04-13,15,false,delay_outlier,1,2
metlink,Murchison Street at Domanski Crescent,-41.33553225,174.7602567,2026-04-13,15,false,delay_outlier,1,3
metlink,Manor Park Station,-41.156315,174.978929,2026-04-13,15,false,delay_outlier,1,2
metlink,Happy Valley Road (near 88) (school stop),-41.33994577,174.7602561,2026-04-13,15,false,delay_outlier,1,2
metlink,The Esplanade at Beach Street (near 300),-41.34587061,174.7695409,2026-04-13,15,false,delay_outlier,1,2
metlink,Te Moana Road at Lavinia Grove,-40.86640767,175.0296966,2026-04-13,15,false,delay_outlier,1,2
metlink,Belvedere Avenue at Kapanui Road (near 101),-40.86986249,175.05678791,2026-04-13,15,false,delay_outlier,1,3
metlink,Cambridge Terrace at Barker Street,-41.298527,174.781075,2026-04-13,15,false,delay_outlier,1,2
metlink,Silverstream Station,-41.14729787,175.01029236,2026-04-13,15,false,delay_outlier,1,2
metlink,Hutt Intermediate School,-41.21516788,174.9143614,2026-04-13,15,false,delay_outlier,1,3
metlink,The Esplanade (near 354),-41.34794813,174.7670457,2026-04-13,15,false,delay_outlier,1,2
metlink,Hutchison Road - Stop B,-41.30716511,174.77616395,2026-04-13,15,false,delay_outlier,1,2
metlink,Murchison Street at Happy Valley Park,-41.33385812,174.7578216,2026-04-13,15,false,delay_outlier,1,3
metlink,Lower Hutt - Queensgate - Stop A,-41.2091982,174.9050033,2026-04-13,15,false,delay_outlier,1,2
metlink,Porirua Station - Stop A,-41.1374245,174.8432338,2026-04-13,15,false,dwell_outlier,1,3
metlink,Kirton Drive at Garrett Place,-41.11660938755027,175.0382486573763,2026-04-13,15,false,delay_outlier,1,2
metlink,Wellington College (school grounds),-41.303073,174.782552,2026-04-13,15,false,delay_outlier,1,3
metlink,Island Bay - Reef Street opposite Shorland Park,-41.34293748,174.7707348,2026-04-13,15,false,delay_outlier,1,2
metlink,Parata Street at Our Lady of Fatima,-40.87340898,175.0665783,2026-04-13,15,false,delay_outlier,1,2
metlink,Tutere Street at Pio Pio Place,-40.868872,175.012947,2026-04-13,15,false,delay_outlier,1,2
metlink,Wellington Station - Stop E,-41.27843080528736,174.77891571572775,2026-04-13,15,false,delay_outlier,1,3
metlink,Silverstream Station - Fergusson Drive,-41.14685583,175.0116322,2026-04-13,16,false,dwell_outlier,1,3
metlink,Churton Park - Melksham Drive (near 112),-41.19086,174.80778,2026-04-13,16,false,dwell_outlier,1,3
metlink,Petone Station - Stop B,-41.2225863,174.868529,2026-04-13,16,false,dwell_outlier,1,3
metlink,Adelaide Road at Hall Street (near 261),-41.31086678,174.7769145,2026-04-13,16,false,dwell_outlier,1,2
metlink,Helston Park - Helston Road,-41.21923952,174.8130823,2026-04-13,16,false,dwell_outlier,1,3
metlink,Holborn Drive at Harold Grove,-41.16297532,174.9806596,2026-04-13,16,false,delay_outlier,1,2
metlink,Jackson Street at Britannia Street,-41.22555877,174.8795895,2026-04-13,16,false,dwell_outlier,2,3
metlink,Onslow Alms - Onslow Road,-41.25311065,174.8013673,2026-04-13,16,false,delay_outlier,1,2
metlink,Taranaki Street at Courtenay Place (near 72),-41.29337248,174.778231,2026-04-13,16,false,dwell_outlier,1,2
metlink,High Street at Macky Street,-41.18374,174.95768,2026-04-13,16,false,dwell_outlier,1,3
metlink,High Street opposite Park Avenue (near 847),-41.19831991,174.9361706,2026-04-13,16,false,dwell_outlier,1,2
metlink,Khandallah Village - Stop A,-41.24732663999999,174.7910641,2026-04-13,16,false,delay_outlier,1,2
metlink,Mills Road at Vennell Street,-41.31356236,174.7656386,2026-04-13,16,false,delay_outlier,1,2
metlink,Rata Street (near 159),-41.20134423999999,174.965001,2026-04-13,16,false,dwell_outlier,1,2
metlink,Muritai Road at Ngaio Street (near 275),-41.29688936,174.8964462,2026-04-13,16,false,dwell_outlier,1,3
metlink,Colway Street opposite Ngaio School,-41.24783149,174.7759212,2026-04-13,16,false,dwell_outlier,1,3
metlink,Seaview Road opposite Barnes Street,-41.24227943,174.9089473,2026-04-13,16,false,dwell_outlier,1,2
metlink,Moxham Avenue near Goa Street,-41.30863,174.7924831,2026-04-13,16,false,dwell_outlier,4,3
metlink,Whitby College - Discovery Drive,-41.115858,174.894647,2026-04-13,16,false,dwell_outlier,1,2
metlink,Manners Street at Willis Street,-41.28955074999999,174.7749028,2026-04-13,16,false,delay_outlier,11,3
metlink,Helston Road (near 202),-41.21791136,174.81734,2026-04-13,16,false,dwell_outlier,2,3
metlink,Titahi Bay - Gloaming Hill (near 7),-41.11346318999999,174.84755328,2026-04-13,16,false,dwell_outlier,1,3
metlink,Harbour View Road (near 7),-41.20326,174.90346,2026-04-13,16,false,delay_outlier,1,2
metlink,Beazley Avenue opposite Beverley Grove,-41.21605794,174.8206287,2026-04-13,16,false,dwell_outlier,1,2
metlink,Barrett Drive at Marina Lagoon,-40.87149924,175.011578,2026-04-13,16,false,delay_outlier,1,2
metlink,Maungaraki Road at Otamarau Grove (near 308),-41.20392944999999,174.874796,2026-04-13,16,false,dwell_outlier,1,3
metlink,Westchester Drive opposite Halswater Drive,-41.20618988999999,174.80356642,2026-04-13,16,false,dwell_outlier,1,3
metlink,Wainuiomata Road at Rimu Street,-41.25700589,174.9332482,2026-04-13,16,false,delay_outlier,1,2
metlink,Newlands Road at Pukehuia Park,-41.22385876,174.8228732,2026-04-13,16,false,dwell_outlier,1,2
metlink,Alexander Road at Tui Road (near 52),-40.9145171,174.9826031,2026-04-13,16,false,delay_outlier,1,2
metlink,Waiwhetu Road at Naenae Road (near 368),-41.20581025,174.935318,2026-04-13,16,false,dwell_outlier,1,2
metlink,Houghton Bay Road opposite View Road,-41.33284854,174.7882669,2026-04-13,16,false,dwell_outlier,2,2
metlink,Wainuiomata South - Hine Road,-41.27640306,174.9685646,2026-04-13,16,false,delay_outlier,1,2
metlink,Kotuku Park - Manly Street (near 280),-40.87982259,174.9991315,2026-04-13,16,false,dwell_outlier,1,3
metlink,Oriel Avenue (near 35) (stopping area),-41.18239,174.818323,2026-04-13,16,false,dwell_outlier,1,2
metlink,Kings Crescent at Pretoria Street (near 84),-41.20796757,174.9140322,2026-04-13,16,false,dwell_outlier,1,2
metlink,The Ridgeway at Wentworth Street,-41.31772959,174.7640785,2026-04-13,16,false,delay_outlier,1,2
metlink,Darlington Road (near 64),-41.3094723,174.82481409,2026-04-13,16,false,dwell_outlier,1,2
metlink,Wilton Road at Blackbridge Road,-41.2616407,174.76699969,2026-04-13,16,false,dwell_outlier,1,2
metlink,North City Plaza - Walton Leigh Avenue,-41.1375412,174.8415691,2026-04-13,16,false,dwell_outlier,1,2
metlink,Karori - Karori Road,-41.2883212,174.72390033,2026-04-13,16,false,dwell_outlier,3,3
metlink,Middleton Road (near 25),-41.21943,174.80837,2026-04-13,16,false,dwell_outlier,1,3
metlink,Fergusson Drive at Perry Street,-41.14507039,175.0158672,2026-04-13,16,false,dwell_outlier,1,2
metlink,Lowry Bay (near 230),-41.25779887,174.9127414,2026-04-13,16,false,dwell_outlier,1,2
metlink,Karori Road (near 381),-41.28698,174.72676,2026-04-13,16,false,bunching,2,2
metlink,Guildford Drive (near 61),-40.89806144,175.0018175,2026-04-13,16,false,dwell_outlier,1,2
metlink,Kaiwharawhara Road (near 65),-41.25768999999999,174.78401,2026-04-13,16,false,dwell_outlier,1,2
metlink,Point Howard,-41.25296406999999,174.9055585,2026-04-13,16,false,dwell_outlier,1,3
metlink,Park Street (near 7),-41.27150146,174.7771596,2026-04-13,16,false,dwell_outlier,1,3
metlink,Stokes Valley Heights - Robson Street,-41.15777574,174.9896797,2026-04-13,16,false,dwell_outlier,1,2
metlink,Kilbirnie - Stop B,-41.31760422456684,174.79593749451027,2026-04-13,16,false,dwell_outlier,3,3
metlink,Upper Hutt College - Moonshine Road (near 34),-41.12713584,175.0420015,2026-04-13,16,false,delay_outlier,1,2
metlink,Shakespeare Avenue (near 54),-41.12430922,175.0439389,2026-04-13,16,false,dwell_outlier,1,2
metlink,Adelaide Road at Drummond St,-41.30482,174.77856,2026-04-13,16,false,delay_outlier,2,3
metlink,Pirie Street at Porritt Avenue (near 66),-41.29835369,174.78583212,2026-04-13,16,false,bunching,1,2
metlink,Happy Valley Road (near 88) (school stop),-41.33994577,174.7602561,2026-04-13,16,false,delay_outlier,1,2
metlink,Randwick Road (opposite 17),-41.232281,174.904459,2026-04-13,16,false,dwell_outlier,1,2
metlink,Broadway at Crawford Green,-41.32518596,174.8146779,2026-04-13,16,false,dwell_outlier,1,2
metlink,Menin Road (near 46),-40.927819,174.9843072,2026-04-13,16,false,dwell_outlier,1,3
metlink,Brentwood Street at Hector Grove (near 56),-41.13080896,175.0329425,2026-04-13,16,false,delay_outlier,1,2
metlink,Naenae Road (near 49),-41.2042176,174.9389683,2026-04-13,16,false,dwell_outlier,1,3
metlink,Middleton Road (near 375),-41.19867391999999,174.8206237,2026-04-13,16,false,dwell_outlier,1,3
metlink,Ngauranga Gorge (Kiwi Point),-41.23835001,174.80561093,2026-04-13,16,false,gapping,2,3
metlink,Clutha Avenue at Cockayne Road,-41.24855457,174.787398,2026-04-13,16,false,dwell_outlier,1,2
metlink,Wellington Road at Kent Street (near 171),-41.24430329,174.9440913,2026-04-13,16,false,delay_outlier,2,3
metlink,Paremata Station,-41.10631518,174.86626787,2026-04-13,16,false,dwell_outlier,2,3
metlink,Northland Road at Seaview Terrace,-41.27948849,174.7614959,2026-04-13,16,false,delay_outlier,1,3
metlink,Wellington Road at Arakura Park (near 242),-41.23778308,174.9461651,2026-04-13,16,false,dwell_outlier,2,2
metlink,Jackson Street at Petone Avenue,-41.2238476,174.8740527,2026-04-13,16,false,dwell_outlier,1,2
metlink,High Street at Farmer Crescent (near 1348),-41.17015442999999,174.9664525,2026-04-13,16,false,delay_outlier,1,2
metlink,Wellington Road at Devon Street (near 53),-41.25209729,174.94659,2026-04-13,16,false,delay_outlier,2,3
metlink,Karori South - Hazlewood Avenue (near 100),-41.29873119,174.7220021,2026-04-13,16,false,dwell_outlier,1,2
metlink,Queens Drive at Kings Crescent,-41.2083,174.90703,2026-04-13,16,false,dwell_outlier,2,2
metlink,Marine Drive opposite Days Bay Wharf,-41.280814,174.907004,2026-04-13,16,false,delay_outlier,2,2
metlink,Wellington Road at Dover Road (near 83),-41.249478,174.945033,2026-04-13,16,false,delay_outlier,1,3
metlink,Wellington Road at Stockdale Street (near 310),-41.23342751,174.9480643,2026-04-13,16,false,dwell_outlier,2,3
metlink,Glenmore Street (opposite 100),-41.28353095,174.7622016,2026-04-13,16,false,dwell_outlier,3,3
metlink,Sladden Street (near 42),-41.19553548999999,174.9517099,2026-04-13,16,false,dwell_outlier,1,2
metlink,Tirohanga Road at Rondane Place,-41.19917,174.90667,2026-04-13,16,false,delay_outlier,1,2
metlink,Chaytor Street opposite Curtis Street,-41.28455607,174.75292172,2026-04-13,16,false,bunching,1,2
metlink,Cockayne Road at Nairnville Park,-41.24982617,174.7867166,2026-04-13,16,false,dwell_outlier,1,2
metlink,Brooklyn Road opposite Nairn Street,-41.29719639,174.7697356,2026-04-13,16,false,dwell_outlier,2,3
metlink,Baylands Drive (near 81),-41.22266105,174.8302364,2026-04-13,16,false,dwell_outlier,1,2
metlink,Stokes Valley Road at Delaney Park,-41.17601470999999,174.9818869,2026-04-13,16,false,delay_outlier,1,2
metlink,Eskdale Road at Moray Place (near 61),-41.11143506588551,174.8680805113053,2026-04-13,16,false,dwell_outlier,1,3
metlink,Cambridge Terrace at Barker Street,-41.298527,174.781075,2026-04-13,16,false,delay_outlier,4,3
metlink,Waiwhetu Road at Naenae Road (near 371),-41.20572022,174.9353154,2026-04-13,16,false,dwell_outlier,2,3
metlink,Plateau Road (near 205),-41.09636589,175.1441596,2026-04-13,16,false,delay_outlier,1,2
